token,token_type,token_id
ADGB,gene,12292
PUS3,gene,12293
CLBA1,gene,12294
PPP1R3B,gene,12295
TMDD1,gene,12296
MAFK,gene,12297
FBXO15,gene,12298
NMNAT2,gene,12299
BRD8,gene,12300
PRSS37,gene,12301
ZNF138,gene,12302
TMEM175,gene,12303
ATP6AP1,gene,12304
H2AC6,gene,12305
RO60,gene,12306
ZC2HC1A,gene,12307
DSTYK,gene,12308
FUT10,gene,12309
CA4,gene,12310
USP17L25,gene,12311
CDC5L,gene,12312
ALOXE3,gene,12313
GCHFR,gene,12314
ACSF3,gene,12315
CNKSR3,gene,12316
SHF,gene,12317
YAE1,gene,12318
ME2,gene,12319
TTF2,gene,12320
VCAN,gene,12321
AICDA,gene,12322
CHMP3,gene,12323
DEFB107B,gene,12324
SURF1,gene,12325
KCTD2,gene,12326
BTBD3,gene,12327
MED29,gene,12328
MYO6,gene,12329
SPATA19,gene,12330
MND1,gene,12331
HLA-DRB5,gene,12332
TP53I3,gene,12333
PTGIS,gene,12334
TMEM101,gene,12335
DEPDC5,gene,12336
CCNL1,gene,12337
CELF6,gene,12338
ALOX5,gene,12339
PGF,gene,12340
CDKN2C,gene,12341
SLCO4C1,gene,12342
HS6ST3,gene,12343
OR11A1,gene,12344
C1orf87,gene,12345
COA5,gene,12346
COL4A6,gene,12347
CCDC85B,gene,12348
PLEKHA1,gene,12349
NECAP1,gene,12350
RNF8,gene,12351
FLT1,gene,12352
SCFD1,gene,12353
MGAM,gene,12354
PXK,gene,12355
CBX8,gene,12356
CBLN4,gene,12357
DAZAP1,gene,12358
DGCR6,gene,12359
PMM1,gene,12360
PCDHGB6,gene,12361
TMEM14C,gene,12362
KATNIP,gene,12363
AP4B1,gene,12364
GPR137B,gene,12365
DHRS7,gene,12366
MUC16,gene,12367
TBXT,gene,12368
FASTKD3,gene,12369
BRAT1,gene,12370
GPR161,gene,12371
ATP5MK,gene,12372
GMCL2,gene,12373
PRR11,gene,12374
CD9,gene,12375
PTGS1,gene,12376
ABRA,gene,12377
COPZ2,gene,12378
ABCC4,gene,12379
NOP9,gene,12380
OR2L13,gene,12381
PABIR2,gene,12382
CDKN1B,gene,12383
RAI1,gene,12384
PDE7A,gene,12385
CCDC102A,gene,12386
KRTAP15-1,gene,12387
GLTP,gene,12388
VN1R1,gene,12389
IFI44L,gene,12390
LRGUK,gene,12391
ITGBL1,gene,12392
TMEM268,gene,12393
RNF217,gene,12394
SH3BP5L,gene,12395
NFATC3,gene,12396
FAM217B,gene,12397
FAM200A,gene,12398
ZKSCAN4,gene,12399
PTAR1,gene,12400
TJP2,gene,12401
FAM90A8,gene,12402
TMEM242,gene,12403
TMEM176A,gene,12404
HES7,gene,12405
PDK4,gene,12406
PDE7B,gene,12407
ZNF239,gene,12408
PHKG2,gene,12409
C1orf53,gene,12410
MBOAT1,gene,12411
CCL15,gene,12412
ZNF430,gene,12413
BARHL1,gene,12414
GMCL1,gene,12415
ERCC1,gene,12416
FASN,gene,12417
CFC1,gene,12418
ISCA2,gene,12419
SYTL3,gene,12420
GLUL,gene,12421
UGT2A2,gene,12422
SLC12A6,gene,12423
LRRCC1,gene,12424
TAF6L,gene,12425
ACTN3,gene,12426
ANKRD45,gene,12427
CAMSAP2,gene,12428
C2orf92,gene,12429
GNRHR,gene,12430
SLC35E3,gene,12431
TMEM208,gene,12432
SIPA1L2,gene,12433
GUCA2B,gene,12434
CAMKMT,gene,12435
PALD1,gene,12436
C4orf19,gene,12437
TH,gene,12438
AFAP1L2,gene,12439
EVPLL,gene,12440
OR4D9,gene,12441
CD300LD,gene,12442
AADACL2,gene,12443
PLS3,gene,12444
TECTB,gene,12445
THEM5,gene,12446
B3GALNT2,gene,12447
LMBR1L,gene,12448
IFNGR2,gene,12449
LAP3,gene,12450
POLR1D,gene,12451
POM121,gene,12452
ITLN2,gene,12453
USP37,gene,12454
SHISA6,gene,12455
XIRP1,gene,12456
PCDH10,gene,12457
PCNP,gene,12458
KIF14,gene,12459
PCDH1,gene,12460
GCLC,gene,12461
NREP,gene,12462
KLHL7,gene,12463
TEX46,gene,12464
NTSR1,gene,12465
U2AF1,gene,12466
PCDHGC5,gene,12467
SLC22A10,gene,12468
STIL,gene,12469
ARMC1,gene,12470
LENG1,gene,12471
ZNF639,gene,12472
ARHGEF18,gene,12473
DNAL1,gene,12474
PRXL2B,gene,12475
KBTBD8,gene,12476
SNRNP48,gene,12477
KATNBL1,gene,12478
RAB32,gene,12479
OCM2,gene,12480
HRC,gene,12481
TNFRSF10D,gene,12482
USP24,gene,12483
OR5AP2,gene,12484
CRYGS,gene,12485
ARL8A,gene,12486
UPF2,gene,12487
PPP1R15B,gene,12488
ZNF891,gene,12489
FAM110D,gene,12490
SLC30A1,gene,12491
ALS2,gene,12492
PLEKHO2,gene,12493
ENTPD8,gene,12494
VSTM1,gene,12495
PRR23C,gene,12496
ZRANB3,gene,12497
DNAJB11,gene,12498
PALS2,gene,12499
SPATA2,gene,12500
TCP11L2,gene,12501
RXFP2,gene,12502
ELOA,gene,12503
AFG3L2,gene,12504
PLPPR2,gene,12505
CASK,gene,12506
TMEM221,gene,12507
CDH17,gene,12508
IGF1,gene,12509
ANGPTL7,gene,12510
ZCRB1,gene,12511
SLURP1,gene,12512
FAM124A,gene,12513
RNASE9,gene,12514
OR4M2B,gene,12515
SPATA18,gene,12516
HSDL1,gene,12517
SKIC3,gene,12518
TMEM104,gene,12519
DSG2,gene,12520
POTEH,gene,12521
LST1,gene,12522
MTR,gene,12523
FNDC9,gene,12524
ATM,gene,12525
TCP10L,gene,12526
HORMAD2,gene,12527
HMGB2,gene,12528
PRKAR1B,gene,12529
CNOT11,gene,12530
PCLAF,gene,12531
CDON,gene,12532
APOA1,gene,12533
SCYGR1,gene,12534
PCID2,gene,12535
ZG16B,gene,12536
ACTL7A,gene,12537
TGFBR2,gene,12538
LYPD4,gene,12539
ZSCAN18,gene,12540
GPBP1,gene,12541
NHERF2,gene,12542
HGS,gene,12543
INCENP,gene,12544
SGPP1,gene,12545
GH1,gene,12546
SLC5A9,gene,12547
ANKRD66,gene,12548
PNPLA6,gene,12549
RPP25L,gene,12550
GSTM2,gene,12551
NKX3-1,gene,12552
TSPYL2,gene,12553
CPSF2,gene,12554
PEAK1,gene,12555
TRIM71,gene,12556
LACTB,gene,12557
ZNF595,gene,12558
BAD,gene,12559
KRT72,gene,12560
NKX2-4,gene,12561
TDRD7,gene,12562
USP9X,gene,12563
MSLN,gene,12564
STEAP1B,gene,12565
FUBP3,gene,12566
FAM237A,gene,12567
NUP107,gene,12568
KRTAP16-1,gene,12569
OR10T2,gene,12570
ZNF236,gene,12571
CHD1L,gene,12572
MDFI,gene,12573
CHD5,gene,12574
WASF1,gene,12575
WBP11,gene,12576
MUTYH,gene,12577
ICAM4,gene,12578
SLC25A40,gene,12579
ALPL,gene,12580
BRD3OS,gene,12581
CIPC,gene,12582
NFAT5,gene,12583
ANKRD36C,gene,12584
STAM,gene,12585
NAPB,gene,12586
COQ6,gene,12587
ARRB2,gene,12588
BCL9,gene,12589
PCDHGB1,gene,12590
FOXN4,gene,12591
MAPK13,gene,12592
SLC51A,gene,12593
NDUFV3,gene,12594
CPSF1,gene,12595
BCKDHB,gene,12596
SLIT1,gene,12597
HERC6,gene,12598
DNAJC5,gene,12599
MAP4K3,gene,12600
UBE2J1,gene,12601
PAX2,gene,12602
OR2T29,gene,12603
SERPINB2,gene,12604
FAM3B,gene,12605
PDE4B,gene,12606
DEFB130A,gene,12607
CRYBG2,gene,12608
IFNL1,gene,12609
LRRC75B,gene,12610
NDUFS3,gene,12611
IMPACT,gene,12612
THBS4,gene,12613
C6orf89,gene,12614
NLRP7,gene,12615
BRI3BP,gene,12616
LCE5A,gene,12617
ZNF235,gene,12618
MEIS3,gene,12619
STEEP1,gene,12620
NUDT12,gene,12621
OR5V1,gene,12622
MXRA5,gene,12623
ZNF816-ZNF321P,gene,12624
PSMA3,gene,12625
CD28,gene,12626
HMGCS1,gene,12627
TPPP,gene,12628
PLEC,gene,12629
HPSE2,gene,12630
SLX1A,gene,12631
PEX11B,gene,12632
AMDHD2,gene,12633
RGS19,gene,12634
MIEF1,gene,12635
KRTAP20-1,gene,12636
NEMP1,gene,12637
ZNF605,gene,12638
RASSF8,gene,12639
RGPD1,gene,12640
MED12,gene,12641
IER3IP1,gene,12642
AVPI1,gene,12643
PIGC,gene,12644
EIF1AX,gene,12645
OR5C1,gene,12646
CCDC15,gene,12647
PIP4K2C,gene,12648
NEIL2,gene,12649
SSMEM1,gene,12650
ELOF1,gene,12651
WNT16,gene,12652
TUBA1B,gene,12653
KLHL42,gene,12654
IL17D,gene,12655
SMIM2,gene,12656
SIX6,gene,12657
SLC3A2,gene,12658
POLG2,gene,12659
GPRIN3,gene,12660
PRIM1,gene,12661
PSG9,gene,12662
GOLGA8H,gene,12663
TRIR,gene,12664
PSMD2,gene,12665
NBPF6,gene,12666
DPYSL3,gene,12667
GOLGA6L7,gene,12668
OR10A6,gene,12669
MUCL1,gene,12670
GOLGA6L25,gene,12671
EDNRA,gene,12672
POLK,gene,12673
GAPVD1,gene,12674
INSYN1,gene,12675
CFHR1,gene,12676
WDFY3,gene,12677
OR51L1,gene,12678
SLC7A7,gene,12679
SEMA3B,gene,12680
ZNF408,gene,12681
KLK3,gene,12682
THAP3,gene,12683
ANKDD1A,gene,12684
MTHFSD,gene,12685
OR51I2,gene,12686
NTNG1,gene,12687
SEMA3F,gene,12688
DGAT2L6,gene,12689
CLU,gene,12690
PTGDR2,gene,12691
TMPRSS11F,gene,12692
PDIA4,gene,12693
HOXC8,gene,12694
PTH,gene,12695
SLC39A3,gene,12696
MAPK8IP2,gene,12697
FAM219A,gene,12698
GSTM4,gene,12699
SPTAN1,gene,12700
SESTD1,gene,12701
GPR4,gene,12702
SMCO3,gene,12703
DNASE2B,gene,12704
MRPL32,gene,12705
SLC26A5,gene,12706
NOS1AP,gene,12707
MAN1A2,gene,12708
MPO,gene,12709
RNF19A,gene,12710
CSK,gene,12711
MYOZ3,gene,12712
LSM14B,gene,12713
PSMB2,gene,12714
MCM2,gene,12715
OR10G9,gene,12716
KLF12,gene,12717
DCP1B,gene,12718
PPP2R1A,gene,12719
KLHDC3,gene,12720
APRT,gene,12721
RND3,gene,12722
ITGA1,gene,12723
CMTR2,gene,12724
IER2,gene,12725
OR7A17,gene,12726
RGS8,gene,12727
RECK,gene,12728
ABCD3,gene,12729
LMX1A,gene,12730
ZFP69B,gene,12731
COL26A1,gene,12732
BICRAL,gene,12733
KATNA1,gene,12734
GNG10,gene,12735
METTL13,gene,12736
NIPSNAP1,gene,12737
PCDHGA6,gene,12738
CGB8,gene,12739
KLRD1,gene,12740
SLC19A1,gene,12741
LIN28B,gene,12742
NXPE3,gene,12743
QTRT2,gene,12744
OR1L3,gene,12745
ATP4B,gene,12746
ANKS3,gene,12747
NARF,gene,12748
UBIAD1,gene,12749
SORCS2,gene,12750
GARIN1A,gene,12751
MVK,gene,12752
NPY,gene,12753
PABPC1L2B,gene,12754
TPI1,gene,12755
PASK,gene,12756
CEP126,gene,12757
CSN1S1,gene,12758
DIPK1B,gene,12759
SLC25A28,gene,12760
GZMM,gene,12761
ATP6V0D1,gene,12762
ANGPTL8,gene,12763
ZWILCH,gene,12764
ADGRE3,gene,12765
ARHGDIB,gene,12766
HMGB3,gene,12767
DUOX1,gene,12768
SSH1,gene,12769
FCGRT,gene,12770
DHX40,gene,12771
CLDN4,gene,12772
PCDHB1,gene,12773
TNPO1,gene,12774
TRIM14,gene,12775
HAP1,gene,12776
MYOD1,gene,12777
MSRB2,gene,12778
SDC1,gene,12779
CUEDC2,gene,12780
RCBTB1,gene,12781
PTPRJ,gene,12782
CPAMD8,gene,12783
ATXN1,gene,12784
COL6A1,gene,12785
CREBZF,gene,12786
NOL4,gene,12787
WDR47,gene,12788
TRIM48,gene,12789
KBTBD6,gene,12790
REXO4,gene,12791
OR11H6,gene,12792
FAM110A,gene,12793
ACOT9,gene,12794
HSP90AB1,gene,12795
SLC38A11,gene,12796
ZCCHC24,gene,12797
EML1,gene,12798
CAB39L,gene,12799
FRG1,gene,12800
ALX4,gene,12801
FKBP1A,gene,12802
S100A5,gene,12803
OR5H15,gene,12804
CRBN,gene,12805
SLAMF7,gene,12806
KIT,gene,12807
HAUS4,gene,12808
ZNF253,gene,12809
PLPBP,gene,12810
NFE2L2,gene,12811
SNX4,gene,12812
NDRG3,gene,12813
PHGDH,gene,12814
TDP1,gene,12815
CSRNP3,gene,12816
TREX2,gene,12817
OR2L5,gene,12818
LARS1,gene,12819
SH2D5,gene,12820
CA5A,gene,12821
SPDYE3,gene,12822
MAP2K3,gene,12823
CBR1,gene,12824
TRPV3,gene,12825
STAG1,gene,12826
VPS39,gene,12827
ADGRL3,gene,12828
PNMA6F,gene,12829
MLH1,gene,12830
TRIM56,gene,12831
KRTAP27-1,gene,12832
MFSD3,gene,12833
ZNF394,gene,12834
PDE3B,gene,12835
SSX2B,gene,12836
FAM83H,gene,12837
SAMM50,gene,12838
ESYT3,gene,12839
SYN2,gene,12840
IFNL2,gene,12841
CACNG3,gene,12842
ZDHHC12,gene,12843
POLD4,gene,12844
OR4A5,gene,12845
RNF113B,gene,12846
RABL2B,gene,12847
TSHR,gene,12848
SCO2,gene,12849
CD164,gene,12850
NAALAD2,gene,12851
SCGB1C2,gene,12852
PCSK1,gene,12853
ZNF367,gene,12854
PTPN20,gene,12855
ATP6V1G3,gene,12856
MIF,gene,12857
C12orf71,gene,12858
SLC39A6,gene,12859
EN1,gene,12860
GATAD1,gene,12861
ABCD2,gene,12862
DCC,gene,12863
CASP9,gene,12864
POLR1C,gene,12865
CCP110,gene,12866
GLRA3,gene,12867
KRT81,gene,12868
CSTF2,gene,12869
TSC22D4,gene,12870
OR5B21,gene,12871
KIF5B,gene,12872
PHTF2,gene,12873
DUSP18,gene,12874
SLC2A12,gene,12875
POM121C,gene,12876
NSMCE2,gene,12877
FBP2,gene,12878
PTPRR,gene,12879
MPP3,gene,12880
SPICE1,gene,12881
MMP8,gene,12882
NUTF2,gene,12883
THAP7,gene,12884
TMEM178A,gene,12885
VWA8,gene,12886
CC2D1B,gene,12887
CEP104,gene,12888
KRAS,gene,12889
TNNT2,gene,12890
H2BC26,gene,12891
RBMXL1,gene,12892
ZNF34,gene,12893
PALM,gene,12894
C5orf24,gene,12895
SCML1,gene,12896
PRKACA,gene,12897
CPNE6,gene,12898
PRR20B,gene,12899
RALBP1,gene,12900
SELE,gene,12901
MTFR2,gene,12902
FAM43B,gene,12903
AUH,gene,12904
MRPS35,gene,12905
DDX50,gene,12906
CNPY3,gene,12907
PIEZO2,gene,12908
CNNM2,gene,12909
RAB3IP,gene,12910
BMP3,gene,12911
HEATR3,gene,12912
TUBA3C,gene,12913
NPHS1,gene,12914
ELK4,gene,12915
SMAP1,gene,12916
DHTKD1,gene,12917
FBH1,gene,12918
UCK2,gene,12919
RUBCNL,gene,12920
ST8SIA5,gene,12921
NBL1,gene,12922
FAM153A,gene,12923
PRSS2,gene,12924
NUDT11,gene,12925
B3GALT2,gene,12926
RNF181,gene,12927
YPEL1,gene,12928
EOLA1,gene,12929
GGTLC2,gene,12930
NUDCD3,gene,12931
USP35,gene,12932
OR7G3,gene,12933
RGS6,gene,12934
KRT23,gene,12935
UCN,gene,12936
PCDHGA4,gene,12937
METTL4,gene,12938
RAX2,gene,12939
SLC10A4,gene,12940
CSNK2A3,gene,12941
ADCYAP1R1,gene,12942
SCAND1,gene,12943
NPPC,gene,12944
RMC1,gene,12945
DAZ2,gene,12946
SULF1,gene,12947
FGD3,gene,12948
PACS2,gene,12949
MSLNL,gene,12950
RIF1,gene,12951
PAK3,gene,12952
ACTR3B,gene,12953
RNF17,gene,12954
CSH1,gene,12955
TAAR8,gene,12956
SLC9C2,gene,12957
TRIM9,gene,12958
DACT1,gene,12959
DLGAP3,gene,12960
MTHFD2,gene,12961
SHISA9,gene,12962
CHRNB1,gene,12963
FAM178B,gene,12964
DSPP,gene,12965
NDUFAF3,gene,12966
LRRIQ4,gene,12967
GATM,gene,12968
RAB37,gene,12969
TXN2,gene,12970
PTPN22,gene,12971
CCR3,gene,12972
PROKR1,gene,12973
PSMD4,gene,12974
MS4A6A,gene,12975
MYO1G,gene,12976
AARSD1,gene,12977
GABRG2,gene,12978
MPI,gene,12979
FAM9A,gene,12980
ALYREF,gene,12981
HSPB7,gene,12982
EEF1AKMT4-ECE2,gene,12983
CAMK2B,gene,12984
HACE1,gene,12985
AGMO,gene,12986
TTI1,gene,12987
PDK1,gene,12988
C10orf95,gene,12989
CCNA1,gene,12990
TMEM207,gene,12991
UBTF,gene,12992
B4GALT6,gene,12993
YEATS2,gene,12994
PHIP,gene,12995
ZNF675,gene,12996
OR14I1,gene,12997
FITM2,gene,12998
ANKRD36,gene,12999
TEX44,gene,13000
LY6G6F,gene,13001
MAGEB18,gene,13002
NUTM2A,gene,13003
KLF14,gene,13004
PCIF1,gene,13005
GYPE,gene,13006
RPE65,gene,13007
OCSTAMP,gene,13008
PTTG1,gene,13009
OAT,gene,13010
SPTSSA,gene,13011
BZW1,gene,13012
TMEM232,gene,13013
VWA3B,gene,13014
RIPPLY2,gene,13015
ADAM9,gene,13016
ENTPD7,gene,13017
OR4C15,gene,13018
RAB5C,gene,13019
CDH6,gene,13020
ELMOD1,gene,13021
ZMAT1,gene,13022
KIAA1549L,gene,13023
ZNF112,gene,13024
SRY,gene,13025
APOBEC3G,gene,13026
TSPOAP1,gene,13027
KCNQ5,gene,13028
VCX,gene,13029
GYS2,gene,13030
MMAB,gene,13031
CLIC1,gene,13032
NPTX1,gene,13033
SIX2,gene,13034
RSRC1,gene,13035
PRR7,gene,13036
CDK4,gene,13037
CCND2,gene,13038
TMBIM4,gene,13039
HACD4,gene,13040
GARIN5B,gene,13041
MMP25,gene,13042
KCNK1,gene,13043
TMEM26,gene,13044
CNTN4,gene,13045
MYO5C,gene,13046
MTIF2,gene,13047
SPATA2L,gene,13048
LNPK,gene,13049
GAK,gene,13050
KIR3DL3,gene,13051
DBR1,gene,13052
ZNF287,gene,13053
SERTAD4,gene,13054
CHMP2A,gene,13055
TMC8,gene,13056
OTOF,gene,13057
PPBP,gene,13058
NIPAL2,gene,13059
OR4F6,gene,13060
OPHN1,gene,13061
TLCD5,gene,13062
PRKCG,gene,13063
RWDD2B,gene,13064
PARP15,gene,13065
CCT5,gene,13066
LRRC58,gene,13067
TRIM60,gene,13068
TMBIM6,gene,13069
SPAG8,gene,13070
IGF2BP3,gene,13071
ZBTB18,gene,13072
ORMDL2,gene,13073
JAKMIP1,gene,13074
SMS,gene,13075
ATP6V0E1,gene,13076
MOCS1,gene,13077
JAML,gene,13078
BAHD1,gene,13079
ABHD15,gene,13080
TAPT1,gene,13081
MRFAP1L2,gene,13082
OR5M1,gene,13083
RNASE11,gene,13084
DIABLO,gene,13085
COQ2,gene,13086
KIAA0825,gene,13087
ADAT2,gene,13088
CUL7,gene,13089
INSR,gene,13090
CACNA1B,gene,13091
NECAB2,gene,13092
CASZ1,gene,13093
NELFCD,gene,13094
FOXO4,gene,13095
TPRX1,gene,13096
CCNYL1B,gene,13097
UTS2,gene,13098
WRNIP1,gene,13099
KLHL5,gene,13100
ITPR2,gene,13101
ADRA2C,gene,13102
RBM27,gene,13103
TMEM128,gene,13104
CEP85L,gene,13105
CT47A1,gene,13106
OASL,gene,13107
ATL2,gene,13108
ATP5PB,gene,13109
CSNK1A1,gene,13110
AJM1,gene,13111
LAMP3,gene,13112
ZNF233,gene,13113
RDH8,gene,13114
WDR33,gene,13115
CLSTN3,gene,13116
A1BG,gene,13117
IMPG1,gene,13118
SPATS2,gene,13119
BRF1,gene,13120
GSTO1,gene,13121
FCGR1A,gene,13122
DMD,gene,13123
VCAM1,gene,13124
GK2,gene,13125
USP53,gene,13126
KDELR2,gene,13127
PSMC2,gene,13128
CAPS,gene,13129
KLHL13,gene,13130
FAM83A,gene,13131
DDX31,gene,13132
MED15,gene,13133
RGS2,gene,13134
SEPTIN11,gene,13135
EXPH5,gene,13136
PTH1R,gene,13137
CFI,gene,13138
H3C7,gene,13139
TRIM16,gene,13140
KIF22,gene,13141
TMEM219,gene,13142
HRH4,gene,13143
KLK6,gene,13144
MDGA2,gene,13145
KRT222,gene,13146
AKAP5,gene,13147
MROH6,gene,13148
NEFH,gene,13149
TTLL7,gene,13150
AK2,gene,13151
CACNG6,gene,13152
MRPL58,gene,13153
POLR2M,gene,13154
CTSW,gene,13155
NUTM2D,gene,13156
APBB3,gene,13157
GAL3ST4,gene,13158
C16orf46,gene,13159
MS4A10,gene,13160
TMEM200B,gene,13161
SLCO2A1,gene,13162
CT47A4,gene,13163
CGB2,gene,13164
VPS26C,gene,13165
C1R,gene,13166
OR13G1,gene,13167
OR4D10,gene,13168
UBR2,gene,13169
C8orf74,gene,13170
TMC4,gene,13171
CD86,gene,13172
HDAC7,gene,13173
GFPT2,gene,13174
OMP,gene,13175
WNT11,gene,13176
FUT4,gene,13177
ZNF429,gene,13178
GNB1L,gene,13179
ODF2,gene,13180
AK3,gene,13181
BRAF,gene,13182
AMZ2,gene,13183
GDF5,gene,13184
AK4,gene,13185
PRSS54,gene,13186
TENT4A,gene,13187
ADIPOQ,gene,13188
SLC6A7,gene,13189
POLA1,gene,13190
F2RL2,gene,13191
NPIPB7,gene,13192
PELP1,gene,13193
IL18,gene,13194
HAUS1,gene,13195
FKBP7,gene,13196
PRSS50,gene,13197
PCBP4,gene,13198
GRID2IP,gene,13199
CEP20,gene,13200
PPP1R1B,gene,13201
DHX58,gene,13202
LPP,gene,13203
ADAMDEC1,gene,13204
ADORA2B,gene,13205
FFAR3,gene,13206
RANBP17,gene,13207
PDCD2,gene,13208
TAS2R39,gene,13209
CACNA1S,gene,13210
PI4KA,gene,13211
FBXW8,gene,13212
MDH1B,gene,13213
GPX5,gene,13214
ADPRH,gene,13215
ZFP30,gene,13216
CTDSP1,gene,13217
SNX27,gene,13218
PTGES3L,gene,13219
APOC4,gene,13220
ATP7A,gene,13221
SPINK5,gene,13222
LAIR1,gene,13223
TMEM14B,gene,13224
NSMAF,gene,13225
CLIC3,gene,13226
MYL4,gene,13227
LARP6,gene,13228
ARSJ,gene,13229
KDM4B,gene,13230
POLQ,gene,13231
CEP85,gene,13232
SLC34A1,gene,13233
SNX30,gene,13234
CRISPLD2,gene,13235
AURKB,gene,13236
HMGXB4,gene,13237
PDE10A,gene,13238
OR4E2,gene,13239
FLACC1,gene,13240
C6orf62,gene,13241
AP5B1,gene,13242
CLRN2,gene,13243
SNRPB,gene,13244
CLDN14,gene,13245
KLK12,gene,13246
RPS15,gene,13247
IMMP2L,gene,13248
HARS1,gene,13249
FAM118B,gene,13250
TFB1M,gene,13251
TRIM37,gene,13252
POPDC3,gene,13253
NDUFA5,gene,13254
SLTM,gene,13255
NUDT9,gene,13256
PHACTR1,gene,13257
NIPBL,gene,13258
CYSLTR2,gene,13259
DUSP9,gene,13260
PRSS21,gene,13261
VSTM2B,gene,13262
KRT13,gene,13263
DCAF16,gene,13264
ESD,gene,13265
RGS21,gene,13266
ABCB5,gene,13267
PRR23D2,gene,13268
OR5D16,gene,13269
CTSE,gene,13270
FUS,gene,13271
PRKCB,gene,13272
GABARAP,gene,13273
TRAF6,gene,13274
ANKRD30B,gene,13275
CDIN1,gene,13276
LAMA5,gene,13277
MRPL27,gene,13278
MTCH2,gene,13279
MAGED2,gene,13280
ZNF585B,gene,13281
KXD1,gene,13282
MROH9,gene,13283
TMEM141,gene,13284
CDC42BPB,gene,13285
MRPS6,gene,13286
CEACAM1,gene,13287
RPL7A,gene,13288
RAMACL,gene,13289
TAFA1,gene,13290
FOXN1,gene,13291
VAMP7,gene,13292
AMER3,gene,13293
PGAM2,gene,13294
METTL3,gene,13295
PACRG,gene,13296
XAB2,gene,13297
SNRNP200,gene,13298
WDSUB1,gene,13299
MKRN2OS,gene,13300
HMBOX1,gene,13301
S100PBP,gene,13302
HPN,gene,13303
CD276,gene,13304
STX3,gene,13305
IL1R1,gene,13306
COL25A1,gene,13307
HLA-E,gene,13308
WDR87,gene,13309
OR1S1,gene,13310
BMP2K,gene,13311
TXNDC16,gene,13312
HSBP1L1,gene,13313
RNF41,gene,13314
ACADS,gene,13315
FOXL3,gene,13316
HAUS2,gene,13317
JTB,gene,13318
TLCD3A,gene,13319
CYP21A2,gene,13320
OPA1,gene,13321
KRT5,gene,13322
SYTL5,gene,13323
WEE2,gene,13324
PC,gene,13325
CCND1,gene,13326
SLC25A4,gene,13327
KLLN,gene,13328
CNOT1,gene,13329
C17orf100,gene,13330
ARHGAP6,gene,13331
JAG2,gene,13332
PTH2,gene,13333
ACOT1,gene,13334
FRS2,gene,13335
HIPK3,gene,13336
RNASE4,gene,13337
PNPLA3,gene,13338
GAD2,gene,13339
MEF2C,gene,13340
ITGAD,gene,13341
FZD3,gene,13342
C1orf174,gene,13343
TUBB2B,gene,13344
SCD5,gene,13345
HACD2,gene,13346
ATOX1,gene,13347
GPSM1,gene,13348
C11orf97,gene,13349
KRTAP19-2,gene,13350
PI4K2A,gene,13351
KRBOX5,gene,13352
DLGAP4,gene,13353
NTM,gene,13354
GJA5,gene,13355
PICALM,gene,13356
GLRX2,gene,13357
PRKG2,gene,13358
XAGE3,gene,13359
PRR36,gene,13360
MYO1C,gene,13361
ACP2,gene,13362
CARNS1,gene,13363
ALB,gene,13364
NOP16,gene,13365
HSPG2,gene,13366
CDCP1,gene,13367
RASSF6,gene,13368
RPL26,gene,13369
RPS14,gene,13370
ZNF624,gene,13371
UNC119,gene,13372
PCTP,gene,13373
HCAR1,gene,13374
SS18L1,gene,13375
SYNGAP1,gene,13376
VCY1B,gene,13377
UHMK1,gene,13378
MEST,gene,13379
DCAF12L1,gene,13380
ADO,gene,13381
EID1,gene,13382
NIT1,gene,13383
BHLHE40,gene,13384
VCPKMT,gene,13385
TMEM59,gene,13386
TERT,gene,13387
HLA-DMB,gene,13388
TM4SF20,gene,13389
OR5P3,gene,13390
GCSAML,gene,13391
CHD6,gene,13392
IFTAP,gene,13393
IDUA,gene,13394
MERTK,gene,13395
TESMIN,gene,13396
CNTRL,gene,13397
KRTAP2-4,gene,13398
SNRPD1,gene,13399
NKG7,gene,13400
TAFA2,gene,13401
PSMD14,gene,13402
TBX6,gene,13403
GPBP1L1,gene,13404
MR1,gene,13405
UGT1A6,gene,13406
SPATA1,gene,13407
PCDHB4,gene,13408
RXYLT1,gene,13409
GTF2B,gene,13410
CTNNA1,gene,13411
RPLP1,gene,13412
EIF2AK4,gene,13413
SLC25A42,gene,13414
ZFAND2B,gene,13415
PARS2,gene,13416
SLC25A48,gene,13417
HTR4,gene,13418
HOXC11,gene,13419
NDUFS4,gene,13420
RBBP7,gene,13421
RNF32,gene,13422
UQCRQ,gene,13423
ADRA2A,gene,13424
SNAP23,gene,13425
DBP,gene,13426
OSBPL6,gene,13427
TRIM52,gene,13428
OR4K14,gene,13429
SIGLEC5,gene,13430
NRBP1,gene,13431
ZFYVE16,gene,13432
KCNJ18,gene,13433
SLC1A4,gene,13434
DOCK7,gene,13435
ABHD12,gene,13436
CRYBB1,gene,13437
TBC1D13,gene,13438
PLA2G12A,gene,13439
PRAMEF10,gene,13440
AFP,gene,13441
MYH14,gene,13442
NRCAM,gene,13443
ADRA1B,gene,13444
ACTL8,gene,13445
CD58,gene,13446
MBD3L5,gene,13447
TCFL5,gene,13448
DMRTA1,gene,13449
VCY,gene,13450
SERPINE1,gene,13451
ERCC3,gene,13452
LZIC,gene,13453
TSHB,gene,13454
DLG1,gene,13455
SLC12A7,gene,13456
ST8SIA2,gene,13457
ZNF302,gene,13458
SOGA1,gene,13459
